;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme
1556;Turkey;2010;5.49;9.906;0.795;64.4;0.515;-0.187;0.811;0.652;0.327;Middle East and North Africa;Hybrid regime;769632;74647083;1.066;97.0;26.32;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1557;Turkey;2011;5.272;9.996;0.692;64.64;0.446;-0.242;0.649;0.621;0.38;Middle East and North Africa;Hybrid regime;769632;75438570;1.043;98.0;25.66;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1558;Turkey;2012;5.309;10.026;0.739;64.88;0.471;-0.216;0.702;0.645;0.335;Middle East and North Africa;Hybrid regime;769632;76335994;1.32;99.2;25.01;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1559;Turkey;2013;4.888;10.091;0.795;65.12;0.541;-0.229;0.698;0.635;0.392;Middle East and North Africa;Hybrid regime;769632;77341642;1.297;100.5;24.38;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1560;Turkey;2014;5.58;10.124;0.863;65.36;0.649;-0.024;0.764;0.483;0.377;Middle East and North Africa;Hybrid regime;769632;78354942;1.306;101.8;23.77;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1561;Turkey;2015;5.514;10.166;0.851;65.6;0.653;-0.016;0.806;0.46;0.382;Middle East and North Africa;Hybrid regime;769632;79368631;1.265;103.1;23.17;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1562;Turkey;2016;5.326;10.181;0.88;66.0;0.644;-0.065;0.764;0.465;0.39;Middle East and North Africa;Hybrid regime;769632;80232150;0.901;104.2;22.59;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1563;Turkey;2017;5.607;10.238;0.876;66.4;0.644;-0.237;0.671;0.45;0.313;Middle East and North Africa;Hybrid regime;769632;80808069;0.531;105.0;22.02;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1564;Turkey;2018;5.186;10.251;0.847;66.8;0.529;-0.176;0.805;0.435;0.351;Middle East and North Africa;Hybrid regime;769632;81227582;0.505;105.5;21.47;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1565;Turkey;2019;4.872;10.246;0.792;67.2;0.631;-0.136;0.76;0.422;0.368;Middle East and North Africa;Hybrid regime;769632;81628106;0.479;106.1;20.93;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1566;Turkey;2020;4.862;10.219;0.857;67.6;0.51;-0.111;0.774;0.384;0.44;Middle East and North Africa;Hybrid regime;769632;82009212;0.453;106.6;20.4;0.004;0.98;0.012;0.0;0.0;0.0;0.002;0.0
1567;Uganda;2006;3.734;7.37;0.76;46.48;0.747;-0.041;0.807;0.59;0.254;Sub-Saharan Africa;Hybrid regime;197100;27818685;2.937;141.1;64.12;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1568;Uganda;2007;4.456;7.419;0.845;47.46;0.708;-0.001;0.881;0.708;0.228;Sub-Saharan Africa;Hybrid regime;197100;28609591;2.673;145.2;60.55;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1569;Uganda;2008;4.569;7.471;0.813;48.44;0.578;-0.055;0.848;0.641;0.24;Sub-Saharan Africa;Hybrid regime;197100;29377162;2.622;149.0;57.18;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1570;Uganda;2009;4.612;7.505;0.852;49.42;0.76;-0.037;0.84;0.64;0.296;Sub-Saharan Africa;Hybrid regime;197100;30165171;2.671;153.0;53.99;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1571;Uganda;2010;4.193;7.528;0.83;50.4;0.801;-0.015;0.855;0.648;0.251;Sub-Saharan Africa;Hybrid regime;197100;31002201;2.801;157.3;50.97;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1572;Uganda;2011;4.826;7.586;0.882;51.22;0.733;0.032;0.83;0.678;0.254;Sub-Saharan Africa;Hybrid regime;197100;31878849;2.776;161.7;48.31;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1573;Uganda;2012;4.309;7.592;0.885;52.04;0.649;0.081;0.838;0.754;0.265;Sub-Saharan Africa;Hybrid regime;197100;32815387;3.011;166.5;45.78;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1574;Uganda;2013;3.71;7.595;0.878;52.86;0.763;0.053;0.82;0.676;0.346;Sub-Saharan Africa;Hybrid regime;197100;33809510;2.958;171.5;43.39;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1575;Uganda;2014;3.77;7.611;0.821;53.68;0.834;0.009;0.898;0.681;0.397;Sub-Saharan Africa;Hybrid regime;197100;34909711;3.439;177.1;41.11;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1576;Uganda;2015;4.238;7.627;0.747;54.5;0.758;0.135;0.873;0.703;0.353;Sub-Saharan Africa;Hybrid regime;197100;36111900;3.334;183.2;38.95;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1577;Uganda;2016;4.233;7.637;0.754;54.9;0.739;0.132;0.811;0.668;0.41;Sub-Saharan Africa;Hybrid regime;197100;37534321;4.372;190.4;37.58;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1578;Uganda;2017;4.001;7.638;0.74;55.3;0.772;0.06;0.816;0.703;0.4;Sub-Saharan Africa;Hybrid regime;197100;39184992;4.238;198.8;36.26;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1579;Uganda;2018;4.322;7.66;0.74;55.7;0.729;0.079;0.856;0.685;0.39;Sub-Saharan Africa;Hybrid regime;197100;40574927;2.759;205.9;34.98;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1580;Uganda;2019;4.948;7.688;0.805;56.1;0.704;0.139;0.826;0.693;0.385;Sub-Saharan Africa;Hybrid regime;197100;41830731;3.328;212.2;33.75;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1581;Uganda;2020;4.641;7.684;0.8;56.5;0.687;0.147;0.878;0.699;0.425;Sub-Saharan Africa;Hybrid regime;197100;43249944;3.344;219.4;32.56;0.867;0.115;0.005;0.003;0.0;0.009000000000000001;0.001;0.0
1582;Ukraine;2006;4.804;9.38;0.852;60.12;0.624;-0.257;0.929;0.622;0.249;Commonwealth of Independent States;Hybrid regime;579330;46685257;-0.607;80.6;10.01;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1583;Ukraine;2007;5.252;9.459;0.82;60.64;0.494;-0.241;0.968;0.636;0.208;Commonwealth of Independent States;Hybrid regime;579330;46406827;-0.589;80.1;11.13;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1584;Ukraine;2008;5.172;9.488;0.86;61.16;0.487;-0.265;0.929;0.573;0.186;Commonwealth of Independent States;Hybrid regime;579330;46155640;-0.496;79.7;10.28;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1585;Ukraine;2009;5.166;9.332;0.845;61.68;0.46;-0.241;0.962;0.583;0.189;Commonwealth of Independent States;Hybrid regime;579330;45950761;-0.393;79.3;9.52;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1586;Ukraine;2010;5.058;9.374;0.884;62.2;0.484;-0.189;0.954;0.513;0.227;Commonwealth of Independent States;Hybrid regime;579330;45768171;-0.403;79.0;9.04;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1587;Ukraine;2011;5.083;9.431;0.859;62.5;0.579;-0.228;0.933;0.59;0.22;Commonwealth of Independent States;Hybrid regime;579330;45603516;-0.318;78.7;9.03;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1588;Ukraine;2012;5.03;9.436;0.898;62.8;0.564;-0.223;0.896;0.57;0.193;Commonwealth of Independent States;Hybrid regime;579330;45491540;-0.174;78.5;8.54;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1589;Ukraine;2013;4.711;9.438;0.897;63.1;0.569;-0.216;0.937;0.643;0.225;Commonwealth of Independent States;Hybrid regime;579330;45388613;-0.279;78.3;8.42;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1590;Ukraine;2014;4.297;9.426;0.877;63.4;0.533;0.084;0.927;0.594;0.249;Commonwealth of Independent States;Hybrid regime;579330;44943744;-1.698;77.6;8.29;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1591;Ukraine;2015;3.965;9.327;0.909;63.7;0.431;-0.033;0.952;0.574;0.241;Commonwealth of Independent States;Hybrid regime;579330;44428813;-0.601;76.7;8.17;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1592;Ukraine;2016;4.029;9.353;0.885;64.0;0.503;0.011;0.891;0.589;0.22;Commonwealth of Independent States;Hybrid regime;579330;44207714;-0.396;76.3;8.04;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1593;Ukraine;2017;4.311;9.382;0.858;64.3;0.599;-0.002;0.937;0.597;0.235;Commonwealth of Independent States;Hybrid regime;579330;44029189;-0.413;76.0;7.92;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1594;Ukraine;2018;4.662;9.42;0.901;64.6;0.663;-0.074;0.943;0.609;0.222;Commonwealth of Independent States;Hybrid regime;579330;43943676;0.024;75.9;7.8;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1595;Ukraine;2019;4.702;9.458;0.883;64.9;0.715;-0.081;0.885;0.634;0.201;Commonwealth of Independent States;Hybrid regime;579330;43951400;0.011;75.9;7.68;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1596;Ukraine;2020;5.27;9.428;0.885;65.2;0.784;0.126;0.946;0.688;0.285;Commonwealth of Independent States;Hybrid regime;579330;43903662;-0.228;75.8;7.57;0.838;0.012;0.147;0.0;0.0;0.0;0.0;0.001
1597;United Arab Emirates;2006;6.734;11.367;0.903;65.92;0.898;-0.033;0.203;0.746;0.275;Middle East and North Africa;Authoritarian;83600;4458540;20.95;53.3;8.35;0.126;0.769;0.011000000000000001;0.066;0.02;0.0;0.008;0.0
1598;United Arab Emirates;2009;6.866;10.975;0.885;66.28;0.849;0.019;0.339;0.77;0.287;Middle East and North Africa;Authoritarian;83600;8032709;-3.65;96.1;7.5;0.126;0.769;0.011000000000000001;0.066;0.02;0.0;0.008;0.0
1599;United Arab Emirates;2010;7.097;10.914;0.912;66.4;0.878;0.057;0.355;0.763;0.233;Middle East and North Africa;Authoritarian;83600;8020877;3.361;95.9;7.24;0.126;0.769;0.011000000000000001;0.066;0.02;0.0;0.008;0.0
1600;United Kingdom;2007;6.802;10.699;0.97;70.46;0.838;0.336;0.498;0.782;0.241;Western Europe;Full democracy;241930;61249260;0.703;253.2;4.91;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1601;United Kingdom;2008;6.986;10.689;0.954;70.74;0.759;0.331;0.548;0.819;0.218;Western Europe;Full democracy;241930;61641824;0.575;254.8;4.86;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1602;United Kingdom;2009;6.907;10.638;0.964;71.02;0.816;0.341;0.559;0.846;0.231;Western Europe;Full democracy;241930;61993861;0.564;256.2;4.82;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1603;United Kingdom;2010;7.029;10.649;0.955;71.3;0.841;0.403;0.587;0.863;0.176;Western Europe;Full democracy;241930;62341990;0.556;257.7;4.77;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1604;United Kingdom;2011;6.869;10.657;0.949;71.38;0.9;0.336;0.438;0.844;0.174;Western Europe;Full democracy;241930;62687804;0.55;259.1;4.73;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1605;United Kingdom;2012;6.881;10.664;0.935;71.46;0.889;0.371;0.425;0.844;0.184;Western Europe;Full democracy;241930;63032509;0.547;260.5;4.68;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1606;United Kingdom;2013;6.918;10.679;0.937;71.54;0.905;0.346;0.568;0.776;0.252;Western Europe;Full democracy;241930;63376971;0.543;262.0;4.64;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1607;United Kingdom;2014;6.758;10.697;0.91;71.62;0.857;0.355;0.484;0.794;0.251;Western Europe;Full democracy;241930;63720646;0.538;263.4;4.6;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1608;United Kingdom;2015;6.515;10.712;0.936;71.7;0.833;0.3;0.456;0.798;0.219;Western Europe;Full democracy;241930;64062394;0.532;264.8;4.55;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1609;United Kingdom;2016;6.824;10.724;0.954;71.9;0.821;0.25;0.458;0.776;0.23;Western Europe;Full democracy;241930;64401767;0.525;266.2;4.51;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1610;United Kingdom;2017;7.103;10.736;0.937;72.1;0.813;0.291;0.419;0.759;0.21;Western Europe;Full democracy;241930;64739016;0.519;267.6;4.47;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1611;United Kingdom;2018;7.233;10.743;0.928;72.3;0.838;0.226;0.404;0.783;0.228;Western Europe;Full democracy;241930;65074048;0.513;269.0;4.43;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1612;United Kingdom;2019;7.157;10.751;0.943;72.5;0.854;0.271;0.485;0.775;0.251;Western Europe;Full democracy;241930;65405533;0.503;270.3;4.39;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1613;United Kingdom;2020;6.798;10.626;0.929;72.7;0.885;0.203;0.49;0.758;0.225;Western Europe;Full democracy;241930;65731269;0.49;271.7;4.35;0.643;0.048;0.278;0.013999999999999999;0.004;0.001;0.006999999999999999;0.005
1614;United States;2008;7.28;10.922;0.953;68.38;0.878;0.255;0.668;0.872;0.227;North America and ANZ;Flawed democracy;9150541;304093966;0.9;33.2;8.1;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1615;United States;2009;7.158;10.888;0.912;68.54;0.831;0.201;0.665;0.843;0.262;North America and ANZ;Flawed democracy;9150541;306771529;0.9;33.5;7.9;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1616;United States;2010;7.164;10.905;0.926;68.7;0.828;0.244;0.69;0.861;0.231;North America and ANZ;Flawed democracy;9150541;309321666;0.8;33.8;8.0;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1617;United States;2011;7.115;10.913;0.922;68.68;0.863;0.161;0.697;0.836;0.273;North America and ANZ;Flawed democracy;9150541;311556874;0.72;34.0;8.07;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1618;United States;2012;7.026;10.928;0.903;68.66;0.823;0.215;0.71;0.834;0.26;North America and ANZ;Flawed democracy;9150541;313830990;0.73;34.3;8.1;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1619;United States;2013;7.249;10.939;0.925;68.64;0.792;0.274;0.747;0.814;0.26;North America and ANZ;Flawed democracy;9150541;315993715;0.69;34.5;8.21;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1620;United States;2014;7.151;10.956;0.902;68.62;0.866;0.221;0.702;0.834;0.281;North America and ANZ;Flawed democracy;9150541;318301008;0.73;34.8;8.24;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1621;United States;2015;6.864;10.977;0.904;68.6;0.849;0.219;0.698;0.814;0.275;North America and ANZ;Flawed democracy;9150541;320635163;0.73;35.0;8.44;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1622;United States;2016;6.804;10.986;0.897;68.5;0.758;0.144;0.739;0.806;0.264;North America and ANZ;Flawed democracy;9150541;322941311;0.72;35.3;8.49;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1623;United States;2017;6.992;11.001;0.921;68.4;0.868;0.197;0.681;0.827;0.268;North America and ANZ;Flawed democracy;9150541;324985539;0.63;35.5;8.64;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1624;United States;2018;6.883;11.025;0.904;68.3;0.825;0.116;0.71;0.815;0.292;North America and ANZ;Flawed democracy;9150541;326687501;0.52;35.7;8.68;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1625;United States;2019;6.944;11.043;0.917;68.2;0.836;0.144;0.707;0.815;0.244;North America and ANZ;Flawed democracy;9150541;328239523;0.48;35.9;8.7;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1626;United States;2020;7.028;11.001;0.937;68.1;0.85;0.034;0.678;0.787;0.295;North America and ANZ;Flawed democracy;9150541;332639102;0.71091;36.4;5.28;0.7829999999999999;0.009000000000000001;0.16399999999999998;0.006;0.012;0.002;0.006;0.018000000000000002
1627;Uruguay;2006;5.786;9.543;0.912;67.44;0.807;-0.113;0.477;0.784;0.306;Latin America and Caribbean;Full democracy;175015;3271310;0.232;18.7;10.55;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1628;Uruguay;2007;5.694;9.604;0.875;67.58;0.786;-0.165;0.614;0.777;0.274;Latin America and Caribbean;Full democracy;175015;3278942;0.234;18.7;10.4;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1629;Uruguay;2008;5.664;9.671;0.879;67.72;0.808;-0.143;0.597;0.751;0.264;Latin America and Caribbean;Full democracy;175015;3286621;0.234;18.8;10.26;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1630;Uruguay;2009;6.296;9.71;0.924;67.86;0.825;-0.118;0.544;0.793;0.255;Latin America and Caribbean;Full democracy;175015;3294329;0.234;18.8;10.11;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1631;Uruguay;2010;6.062;9.782;0.893;68.0;0.832;-0.158;0.471;0.807;0.231;Latin America and Caribbean;Full democracy;175015;3302078;0.236;18.9;9.97;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1632;Uruguay;2011;6.554;9.83;0.891;68.14;0.851;-0.08;0.556;0.805;0.252;Latin America and Caribbean;Full democracy;175015;3309991;0.243;18.9;9.83;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1633;Uruguay;2012;6.45;9.861;0.865;68.28;0.871;0.067;0.615;0.788;0.214;Latin America and Caribbean;Full democracy;175015;3318165;0.25;19.0;9.69;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1634;Uruguay;2013;6.444;9.904;0.917;68.42;0.888;-0.043;0.586;0.826;0.253;Latin America and Caribbean;Full democracy;175015;3326597;0.257;19.0;9.56;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1635;Uruguay;2014;6.561;9.932;0.902;68.56;0.904;-0.073;0.533;0.869;0.251;Latin America and Caribbean;Full democracy;175015;3335299;0.265;19.1;9.42;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1636;Uruguay;2015;6.628;9.932;0.891;68.7;0.917;-0.032;0.673;0.893;0.3;Latin America and Caribbean;Full democracy;175015;3344293;0.273;19.1;9.29;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1637;Uruguay;2016;6.171;9.946;0.9;68.8;0.886;-0.072;0.676;0.842;0.283;Latin America and Caribbean;Full democracy;175015;3353404;0.271;19.2;9.16;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1638;Uruguay;2017;6.336;9.968;0.914;68.9;0.898;-0.091;0.627;0.836;0.28;Latin America and Caribbean;Full democracy;175015;3362462;0.269;19.2;9.03;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1639;Uruguay;2018;6.372;9.98;0.917;69.0;0.876;-0.097;0.683;0.877;0.275;Latin America and Caribbean;Full democracy;175015;3371478;0.267;19.3;8.91;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1640;Uruguay;2019;6.6;9.979;0.933;69.1;0.903;-0.095;0.599;0.889;0.222;Latin America and Caribbean;Full democracy;175015;3380460;0.265;19.3;8.78;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1641;Uruguay;2020;6.31;9.937;0.921;69.2;0.908;-0.084;0.491;0.807;0.265;Latin America and Caribbean;Full democracy;175015;3389361;0.261;19.4;8.66;0.579;0.0;0.40700000000000003;0.0;0.0;0.008;0.003;0.003
1642;Uzbekistan;2006;5.232;8.193;0.903;61.44;0.784;-0.115;0.609;0.728;0.195;Commonwealth of Independent States;Authoritarian;425400;26811716;1.009;63.0;26.46;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1643;Uzbekistan;2011;5.739;8.493;0.924;63.4;0.934;0.042;0.522;0.787;0.123;Commonwealth of Independent States;Authoritarian;425400;28132073;0.941;66.1;23.89;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1644;Uzbekistan;2012;6.019;8.55;0.933;63.6;0.914;-0.037;0.463;0.786;0.118;Commonwealth of Independent States;Authoritarian;425400;28398053;0.941;66.8;23.4;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1645;Uzbekistan;2013;5.94;8.607;0.963;63.8;0.95;-0.034;0.434;0.749;0.13;Commonwealth of Independent States;Authoritarian;425400;28665947;0.937;67.4;22.93;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1646;Uzbekistan;2014;6.049;8.659;0.952;64.0;0.954;0.061;0.536;0.805;0.106;Commonwealth of Independent States;Authoritarian;425400;28934531;0.928;68.0;22.46;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1647;Uzbekistan;2015;5.972;8.714;0.968;64.2;0.98;0.375;0.471;0.84;0.103;Commonwealth of Independent States;Authoritarian;425400;29205359;0.935;68.7;22.01;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1648;Uzbekistan;2017;6.421;8.782;0.942;64.8;0.985;0.123;0.465;0.839;0.203;Commonwealth of Independent States;Authoritarian;425400;29755821;0.929;69.9;21.13;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1649;Uzbekistan;2018;6.205;8.818;0.921;65.1;0.97;0.318;0.52;0.825;0.209;Commonwealth of Independent States;Authoritarian;425400;30031631;0.916;70.6;20.7;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1650;Uzbekistan;2019;6.154;8.853;0.915;65.4;0.97;0.304;0.511;0.845;0.22;Commonwealth of Independent States;Authoritarian;425400;30305196;0.897;71.2;20.28;0.023;0.9670000000000001;0.008;0.0;0.0;0.0;0.0;0.0
1651;Venezuela;2006;6.525;9.46;0.946;65.46;0.798;-0.031;0.646;0.859;0.178;Latin America and Caribbean;Authoritarian;882050;26772897;1.585;30.4;17.41;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1652;Venezuela;2008;6.258;9.701;0.922;65.58;0.678;-0.225;0.776;0.802;0.224;Latin America and Caribbean;Authoritarian;882050;27819427;1.521;31.5;16.01;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1653;Venezuela;2009;7.189;9.542;0.945;65.64;0.677;-0.116;0.828;0.825;0.18;Latin America and Caribbean;Authoritarian;882050;28242367;1.496;32.0;15.35;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1654;Venezuela;2010;7.478;9.717;0.932;65.7;0.768;-0.155;0.754;0.862;0.13;Latin America and Caribbean;Authoritarian;882050;28663205;1.462;32.5;14.71;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1655;Venezuela;2011;6.58;9.822;0.931;65.74;0.766;-0.226;0.772;0.828;0.199;Latin America and Caribbean;Authoritarian;882050;29080672;1.43;33.0;14.1;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1656;Venezuela;2012;7.067;9.826;0.932;65.78;0.804;-0.193;0.743;0.858;0.176;Latin America and Caribbean;Authoritarian;882050;29486420;1.342;33.4;14.33;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1657;Venezuela;2013;6.553;9.739;0.896;65.82;0.642;-0.22;0.837;0.84;0.238;Latin America and Caribbean;Authoritarian;882050;29886014;1.35;33.9;14.56;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1658;Venezuela;2014;6.136;9.557;0.904;65.86;0.57;-0.199;0.827;0.811;0.244;Latin America and Caribbean;Authoritarian;882050;30200922;0.749;34.2;14.79;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1659;Venezuela;2015;5.569;9.001;0.911;65.9;0.512;-0.117;0.813;0.867;0.223;Latin America and Caribbean;Authoritarian;882050;30482975;1.108;34.6;17.95;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1660;Venezuela;2016;4.041;9.01;0.902;66.1;0.458;-0.155;0.89;0.688;0.392;Latin America and Caribbean;Authoritarian;882050;30757956;0.69;34.9;21.78;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1661;Venezuela;2017;5.071;9.073;0.896;66.3;0.636;-0.169;0.844;0.726;0.363;Latin America and Caribbean;Authoritarian;882050;30650761;-1.391;34.7;24.65;0.893;0.003;0.1;0.0;0.0;0.002;0.0;0.0
1662;Vietnam;2007;5.422;8.394;0.856;66.02;0.918;0.089;0.754;0.588;0.206;Southeast Asia;Authoritarian;310070;87113791;1.263;280.9;19.95;0.08199999999999999;0.002;0.29600000000000004;0.0;0.16399999999999998;0.45299999999999996;0.004;0.0
1663;Vietnam;2008;5.48;8.44;0.805;66.18;0.889;0.201;0.789;0.665;0.218;Southeast Asia;Authoritarian;310070;88230616;1.284;284.6;19.32;0.08199999999999999;0.002;0.29600000000000004;0.0;0.16399999999999998;0.45299999999999996;0.004;0.0
1664;Vietnam;2009;5.304;8.483;0.815;66.34;0.834;-0.062;0.838;0.583;0.19;Southeast Asia;Authoritarian;310070;89350508;1.239;288.2;18.71;0.08199999999999999;0.002;0.29600000000000004;0.0;0.16399999999999998;0.45299999999999996;0.004;0.0
